epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,12885.8,1.26581,1.03358,1.28399,0.719,0.64954,0.70572,0.42534,1.36747,1.17982,1.50279,0.000422449,0.000422449,0.000422449
85,13039.2,1.25997,1.02836,1.27492,0.71606,0.65081,0.70554,0.42495,1.36847,1.17984,1.50366,0.000412246,0.000412246,0.000412246
86,13191.9,1.25831,1.02023,1.27621,0.71302,0.65042,0.70548,0.42535,1.36849,1.18106,1.50359,0.000402084,0.000402084,0.000402084
87,13344.9,1.24853,1.01388,1.27059,0.71821,0.64931,0.70579,0.42526,1.36889,1.18095,1.50454,0.000391966,0.000391966,0.000391966
88,13497.6,1.25055,1.00926,1.27264,0.71565,0.64989,0.70515,0.42515,1.36869,1.18161,1.50466,0.000381899,0.000381899,0.000381899
89,13650.3,1.2413,1.00229,1.26807,0.71416,0.65065,0.70496,0.42486,1.36896,1.18139,1.50475,0.000371885,0.000371885,0.000371885
90,13803.5,1.24915,1.00733,1.26706,0.71458,0.652,0.70567,0.42474,1.36945,1.18134,1.50539,0.000361929,0.000361929,0.000361929
91,13956.1,1.23515,0.99196,1.26323,0.71285,0.65396,0.70496,0.42445,1.37075,1.18186,1.5067,0.000352037,0.000352037,0.000352037
92,14109,1.23768,0.97779,1.26131,0.71361,0.65323,0.70511,0.4245,1.37125,1.18166,1.50726,0.000342211,0.000342211,0.000342211
93,14262.2,1.23165,0.97871,1.26097,0.71582,0.65306,0.70544,0.42422,1.37171,1.18197,1.50757,0.000332457,0.000332457,0.000332457
94,14415.1,1.23016,0.97669,1.25955,0.7164,0.65163,0.70546,0.42403,1.37268,1.18179,1.50882,0.000322778,0.000322778,0.000322778
95,14568.1,1.2265,0.9772,1.25353,0.71741,0.64857,0.70522,0.42375,1.37311,1.1824,1.50955,0.00031318,0.00031318,0.00031318
96,14720.9,1.22934,0.96454,1.25196,0.71544,0.64829,0.70449,0.42332,1.3733,1.18259,1.5103,0.000303665,0.000303665,0.000303665
97,14873.9,1.22628,0.96466,1.255,0.71509,0.64712,0.70407,0.42337,1.37403,1.18191,1.5109,0.000294239,0.000294239,0.000294239
98,15027.6,1.2236,0.97029,1.25616,0.71687,0.64712,0.70385,0.42341,1.3748,1.18247,1.51154,0.000284906,0.000284906,0.000284906
99,15180.3,1.21981,0.94427,1.24732,0.71989,0.64424,0.70406,0.42358,1.37452,1.18351,1.51075,0.000275668,0.000275668,0.000275668
100,15333.3,1.2192,0.95283,1.24974,0.72368,0.6431,0.70404,0.42312,1.37548,1.18304,1.51169,0.000266532,0.000266532,0.000266532
101,15485.9,1.21126,0.94213,1.24314,0.72331,0.6443,0.70425,0.42314,1.37619,1.18293,1.51282,0.0002575,0.0002575,0.0002575
102,15638.8,1.20511,0.94086,1.23788,0.7238,0.6436,0.70352,0.42254,1.37734,1.18331,1.51473,0.000248577,0.000248577,0.000248577
103,15791.9,1.20366,0.93279,1.23719,0.72375,0.64282,0.70307,0.42228,1.37794,1.18425,1.51573,0.000239766,0.000239766,0.000239766
104,15944.7,1.20243,0.92932,1.23562,0.72578,0.64273,0.70278,0.42222,1.37847,1.18385,1.51641,0.000231071,0.000231071,0.000231071
